User ID,NPC ID,User level,NPC friendliness,Interest,Interaction length,Interaction quests acquired
81290.0,318.0,29.0,66.6477814776001,44.4570274374815,32.62024728521868,2.597933391619483
83653.0,347.0,7.0,48.68838737183302,74.77706454977381,46.707785526579215,2.3298133129230774
54720.0,306.0,7.0,13.681255954885362,41.98818183539894,27.722423309703878,1.6820830980011017
70834.0,322.0,35.0,51.78797314431838,49.93606304070393,41.29785148540208,4.082454991262528
54079.0,341.0,10.0,50.60321966785639,76.13594004991879,50.06797002495939,3.0
42679.0,328.0,34.0,48.44020129073097,49.95134055973125,35.529331736289464,2.638415364105959
86562.0,327.0,17.0,57.25600475073541,80.66769769904157,52.333848849520784,3.0
56125.0,338.0,42.0,48.77699540583109,49.97008519525284,40.93857843906873,3.988383960360577
39882.0,341.0,12.0,50.60321966785639,76.13594004991879,46.07401346696553,2.0015108605015346
42368.0,312.0,6.0,11.636342266143917,39.11208329337849,21.832555384081573,0.5691284343480821
89721.0,344.0,16.0,66.32168627230759,86.43812760145434,54.1036794386298,2.7211539094756567
24800.0,309.0,44.0,62.49057371072936,46.879711367536736,36.49980707747517,3.2649878484266996
17257.0,334.0,38.0,63.99816063547905,46.081029976466496,33.73356453497581,2.6732623866856406
79228.0,305.0,34.0,31.72079781646635,43.317415350669975,35.43799094892795,3.4448208183982394
31403.0,304.0,15.0,76.02061937605761,92.18980409202535,58.09490204601268,3.0
78851.0,343.0,12.0,88.4537400355608,99.04984850363172,61.52492425181586,3.0
28028.0,344.0,17.0,66.32168627230759,86.43812760145434,55.21906380072717,3.0
21587.0,312.0,7.0,11.636342266143917,39.11208329337849,20.95957140456735,0.3508824394695256
38217.0,341.0,6.0,50.60321966785639,76.13594004991879,50.06797002495939,3.0
17725.0,304.0,9.0,76.02061937605761,92.18980409202535,58.09490204601268,3.0
62328.0,347.0,5.0,48.68838737183302,74.77706454977381,49.388532274886906,3.0
47194.0,343.0,12.0,88.4537400355608,99.04984850363172,59.26469704377053,2.4349431979886678
29261.0,308.0,18.0,22.170574642202634,52.08563968154478,34.298544983202135,2.0639312856074365
28186.0,327.0,17.0,57.25600475073541,80.66769769904157,45.52242676888303,1.2971444798405618
34267.0,306.0,7.0,13.681255954885362,41.98818183539894,28.94686524397355,1.98819358156852
15254.0,304.0,13.0,76.02061937605761,92.18980409202535,58.09490204601268,3.0
62766.0,328.0,25.0,48.44020129073097,49.95134055973125,42.63618140582888,4.4151277814908125
10827.0,345.0,34.0,15.721708749473784,26.499974978881955,21.620908231887313,2.0927301856115834
33912.0,313.0,11.0,69.95538112891862,88.63933352730557,56.31966676365278,3.0
54600.0,312.0,15.0,11.636342266143917,39.11208329337849,31.556041646689245,3.0
50799.0,306.0,7.0,13.681255954885362,41.98818183539894,28.953088762491245,1.9897494611979436
24903.0,304.0,8.0,76.02061937605761,92.18980409202535,58.09490204601268,3.0
71752.0,329.0,7.0,71.7941921089573,89.73145349216978,56.86572674608489,3.0
24416.0,330.0,12.0,9.235902810320772,35.3906281776484,20.325965291060754,0.6576628005591387
44519.0,347.0,8.0,48.68838737183302,74.77706454977381,49.388532274886906,3.0
35954.0,313.0,13.0,69.95538112891862,88.63933352730557,56.31966676365278,3.0
55645.0,334.0,39.0,63.99816063547905,46.081029976466496,35.78616643858602,3.186412862588194
22426.0,325.0,30.0,36.09960329726225,46.13557943013035,34.933191030676596,2.966350328902856
86145.0,324.0,36.0,45.765377209517865,49.64135939644659,35.74028670060845,2.7299017505962895
76966.0,302.0,13.0,60.62509320797294,82.86211736651717,47.69802214809099,1.5667408662081024
62632.0,312.0,7.0,11.636342266143917,39.11208329337849,23.86622178197709,1.077545033821961
66482.0,347.0,6.0,48.68838737183302,74.77706454977381,49.388532274886906,3.0
38690.0,328.0,27.0,48.44020129073097,49.95134055973125,42.51487419678658,4.3848009792302385
58388.0,322.0,40.0,51.78797314431838,49.93606304070393,37.402252623217,3.1085552757162596
71222.0,302.0,14.0,60.62509320797294,82.86211736651717,53.09242245472566,2.9153409428667683
61320.0,302.0,13.0,60.62509320797294,82.86211736651717,53.431058683258584,3.0
78198.0,305.0,35.0,31.72079781646635,43.317415350669975,32.84635131661103,2.7969109103190104
57759.0,342.0,39.0,5.4341137559026365,10.277635665563466,6.649636149160903,0.3777045790947925
42448.0,333.0,27.0,40.02336913505943,48.009336731694304,35.68681070502398,2.9205355847942065
11367.0,333.0,35.0,40.02336913505943,48.009336731694304,27.17977328581358,0.7937762299916074
61244.0,306.0,13.0,13.681255954885362,41.98818183539894,21.03919313349708,0.011275553949402273
53013.0,350.0,38.0,96.9166593078555,5.976541587812328,5.636948941452559,0.6621695368865987
62896.0,343.0,15.0,88.4537400355608,99.04984850363172,61.474128599596554,2.9873010869451724
36520.0,329.0,6.0,71.7941921089573,89.73145349216978,51.113371146401406,1.5619111000791284
26857.0,347.0,10.0,48.68838737183302,74.77706454977381,46.63709556981195,2.31214082373126
31460.0,327.0,22.0,57.25600475073541,48.9470079011461,40.12761319439173,3.9135273109546693
17433.0,335.0,28.0,31.87311628498369,43.42832173564553,34.83836774799508,3.2810517200430773
34787.0,330.0,7.0,9.235902810320772,35.3906281776484,22.72303683925431,1.256930687607527
15597.0,346.0,32.0,27.457338259666063,39.83656803321769,25.30786877623997,1.3473961899077813
55130.0,312.0,9.0,11.636342266143917,39.11208329337849,31.556041646689245,3.0
18016.0,302.0,11.0,60.62509320797294,82.86211736651717,53.431058683258584,3.0
67045.0,321.0,30.0,87.26313619621637,22.229173616444594,12.421080352855208,0.3266233861582277
78198.0,335.0,35.0,31.87311628498369,43.42832173564553,39.316607820592424,4.400611738192415
37476.0,314.0,27.0,89.67271066293281,18.52152057310434,19.583277513506317,2.5806293067385364
48351.0,319.0,36.0,57.276318201961786,48.94110386847599,39.307926198716714,3.7093435661196787
41747.0,341.0,7.0,50.60321966785639,76.13594004991879,50.06797002495939,3.0
77243.0,332.0,15.0,30.73891491541073,60.44268654692946,36.17507040499201,1.4884317828818205
42737.0,335.0,27.0,31.87311628498369,43.42832173564553,29.079639743130826,1.8413697188270153
76014.0,331.0,44.0,36.25118351852869,46.21940090717646,34.12096147552639,2.7528152554845406
44692.0,315.0,23.0,62.99707620899031,46.62152020035396,33.50510084238579,2.548585185552202
33339.0,329.0,11.0,71.7941921089573,89.73145349216978,56.86572674608489,3.0
72913.0,302.0,6.0,60.62509320797294,82.86211736651717,51.300434219408174,2.4673438840373976
59035.0,319.0,42.0,57.276318201961786,48.94110386847599,36.95232249074023,3.120442639125559
69632.0,332.0,14.0,30.73891491541073,60.44268654692946,42.221343273464726,3.0
62722.0,315.0,22.0,62.99707620899031,46.62152020035396,39.61686631608295,4.0765265539764926
76966.0,341.0,13.0,50.60321966785639,76.13594004991879,48.862093673509214,2.698530912137455
75760.0,335.0,32.0,31.87311628498369,43.42832173564553,25.854266408547826,1.0350263851812649
24796.0,324.0,38.0,45.765377209517865,49.64135939644659,35.9999268369363,2.7948117846782514
71599.0,329.0,10.0,71.7941921089573,89.73145349216978,56.86572674608489,3.0
82947.0,304.0,14.0,76.02061937605761,92.18980409202535,58.09490204601268,3.0
57345.0,308.0,25.0,22.170574642202634,34.5104616850957,20.815260132781045,0.8900073225582987
52712.0,314.0,32.0,89.67271066293281,18.52152057310434,21.782720878910837,3.1304901480896667
80459.0,309.0,39.0,62.49057371072936,46.879711367536736,35.73886798913548,3.074753076341777
41730.0,313.0,7.0,69.95538112891862,88.63933352730557,56.31966676365278,3.0
17256.0,313.0,13.0,69.95538112891862,88.63933352730557,56.31966676365278,3.0
21587.0,341.0,7.0,50.60321966785639,76.13594004991879,50.06797002495939,3.0
15597.0,333.0,32.0,40.02336913505943,48.009336731694304,43.12301268344456,4.779586079399351
60001.0,347.0,11.0,48.68838737183302,74.77706454977381,46.25724677036723,2.217178623870081
59000.0,329.0,9.0,71.7941921089573,89.73145349216978,56.86572674608489,3.0
26825.0,322.0,35.0,51.78797314431838,49.93606304070393,38.026996769841546,3.264741312372395
13308.0,338.0,38.0,48.77699540583109,49.97008519525284,42.38452162530115,4.349869756918681
89019.0,323.0,29.0,77.6589089894454,34.69969507027154,26.32961896380295,2.2449428571667958
54720.0,306.0,7.0,13.681255954885362,41.98818183539894,24.343147495774353,0.8372641445187207
69863.0,341.0,11.0,50.60321966785639,76.13594004991879,46.922307599679,2.213584393679903
77518.0,344.0,16.0,66.32168627230759,86.43812760145434,55.21906380072717,3.0
30406.0,344.0,17.0,66.32168627230759,86.43812760145434,54.99424782924754,2.943796007130092
14195.0,339.0,5.0,17.499374496829056,46.832253700737965,26.891697858578354,0.8688927520523426
37481.0,330.0,8.0,9.235902810320772,35.3906281776484,18.557813401312117,0.21562482812197925
70179.0,343.0,14.0,88.4537400355608,99.04984850363172,61.52492425181586,3.0
76472.0,341.0,8.0,50.60321966785639,76.13594004991879,45.992005840209444,1.981008953812512
30541.0,318.0,31.0,66.6477814776001,44.4570274374815,41.75731230219478,4.8821996458635075
72733.0,315.0,20.0,62.99707620899031,84.37069749535424,54.18534874767712,3.0
89884.0,333.0,35.0,40.02336913505943,48.009336731694304,29.798851080783365,1.4485456787340534
25663.0,309.0,43.0,62.49057371072936,46.879711367536736,40.44770035880069,4.251961168758079
57235.0,324.0,37.0,45.765377209517865,49.64135939644659,35.006929677598244,2.546562494843737
38726.0,302.0,8.0,60.62509320797294,82.86211736651717,49.80674315861928,2.0939211188401736
55217.0,323.0,27.0,77.6589089894454,34.69969507027154,27.87955296475489,2.63242635740478
61904.0,304.0,13.0,76.02061937605761,92.18980409202535,58.09490204601268,3.0
41677.0,344.0,25.0,66.32168627230759,44.67205114456732,35.73482879006336,3.349700804444925
36793.0,323.0,29.0,77.6589089894454,34.69969507027154,24.68621666117094,1.8340922815087926
24416.0,329.0,12.0,71.7941921089573,89.73145349216978,55.73030118637935,2.716143610073615
78851.0,341.0,12.0,50.60321966785639,76.13594004991879,50.06797002495939,3.0
13109.0,338.0,38.0,48.77699540583109,49.97008519525284,39.78281687499228,3.6994435693414647
24787.0,344.0,16.0,66.32168627230759,86.43812760145434,55.21906380072717,3.0
54720.0,340.0,24.0,68.77686995830287,42.94858309137967,32.25704039927045,2.6956872133951553
22840.0,338.0,36.0,48.77699540583109,49.97008519525284,35.51175624456968,2.6316784117358147
83269.0,327.0,20.0,57.25600475073541,80.66769769904157,47.62445127757017,1.8226506070123454
72950.0,306.0,12.0,13.681255954885362,41.98818183539894,24.59626005890404,0.9005422853011424
43442.0,329.0,8.0,71.7941921089573,89.73145349216978,54.9469245891958,2.5202994607777285
83739.0,344.0,17.0,66.32168627230759,86.43812760145434,55.21906380072717,3.0
65235.0,325.0,26.0,36.09960329726225,46.13557943013035,38.276131913367564,3.8020855495755983
58311.0,317.0,39.0,35.912081026770906,46.03061078007463,38.73976030225866,3.9311137280553368
31403.0,311.0,15.0,22.703319377608643,52.64800035427368,33.31510645416858,1.7477765692579352
70785.0,321.0,34.0,87.26313619621637,22.229173616444594,15.611938821472133,1.124338003312459
16136.0,344.0,25.0,66.32168627230759,44.67205114456732,37.59911147131244,3.815771474757195
60392.0,336.0,36.0,54.02764446141261,49.67556160184905,41.39725603507381,4.139868808537321
18016.0,304.0,11.0,76.02061937605761,92.18980409202535,58.09490204601268,3.0
67621.0,317.0,35.0,35.912081026770906,46.03061078007463,35.707010472402246,3.172926270591233
56953.0,311.0,12.0,22.703319377608643,52.64800035427368,38.32400017713684,3.0
46241.0,309.0,38.0,62.49057371072936,46.879711367536736,42.47656645174541,4.75917769199426
38157.0,312.0,5.0,11.636342266143917,39.11208329337849,23.225907541317717,0.9174664736571183
51500.0,331.0,35.0,36.25118351852869,46.21940090717646,37.342991664594585,3.5583228027515887
17335.0,329.0,6.0,71.7941921089573,89.73145349216978,56.86572674608489,3.0
60586.0,322.0,42.0,51.78797314431838,49.93606304070393,30.934881259815178,1.4917124348658033
20887.0,305.0,28.0,31.72079781646635,43.317415350669975,39.74437858716586,4.521417727957719
43576.0,342.0,43.0,5.4341137559026365,10.277635665563466,14.165900206129114,2.2567705933368454
21420.0,325.0,31.0,36.09960329726225,46.13557943013035,29.0087371124109,1.4852368493364305
61904.0,304.0,13.0,76.02061937605761,92.18980409202535,58.09490204601268,3.0
25844.0,307.0,34.0,42.15104806561249,48.76787907063349,36.11500539148081,2.9327664640410163
57354.0,306.0,6.0,13.681255954885362,41.98818183539894,31.32604986852808,2.582989737707153
84287.0,322.0,36.0,51.78797314431838,49.93606304070393,39.63960031733184,3.667892199244969
78299.0,312.0,5.0,11.636342266143917,39.11208329337849,28.761227312462164,2.30129641644323
61244.0,343.0,13.0,88.4537400355608,99.04984850363172,59.94908278981497,2.606039634499778
36520.0,302.0,6.0,60.62509320797294,82.86211736651717,50.13074918747843,2.1749226260549603
87982.0,343.0,10.0,88.4537400355608,99.04984850363172,61.52492425181586,3.0
46241.0,324.0,38.0,45.765377209517865,49.64135939644659,46.09940613617924,5.3196816094889865
32533.0,325.0,31.0,36.09960329726225,46.13557943013035,39.94170784985805,4.218479533698218
44819.0,319.0,38.0,57.276318201961786,48.94110386847599,48.023301803682955,5.88818746736124
14487.0,341.0,9.0,50.60321966785639,76.13594004991879,50.06797002495939,3.0
67621.0,301.0,35.0,15.864552816517277,26.695424911673225,23.34055423111748,2.498210443820217
79774.0,302.0,5.0,60.62509320797294,82.86211736651717,49.40307035158443,1.9930029170814614
17256.0,329.0,13.0,71.7941921089573,89.73145349216978,56.86572674608489,3.0
52461.0,306.0,15.0,13.681255954885362,41.98818183539894,32.563653018942304,2.892390525310708
47012.0,302.0,11.0,60.62509320797294,82.86211736651717,53.431058683258584,3.0
60001.0,302.0,11.0,60.62509320797294,82.86211736651717,53.431058683258584,3.0
82108.0,304.0,11.0,76.02061937605761,92.18980409202535,58.09490204601268,3.0
71637.0,338.0,43.0,48.77699540583109,49.97008519525284,35.16079277453763,2.5439375442278025
69863.0,302.0,11.0,60.62509320797294,82.86211736651717,53.431058683258584,3.0
27691.0,302.0,6.0,60.62509320797294,82.86211736651717,53.431058683258584,3.0
42093.0,331.0,43.0,36.25118351852869,46.21940090717646,34.45548369201246,2.836445809606057
44519.0,343.0,8.0,88.4537400355608,99.04984850363172,58.8639445553246,2.334755075877185
63765.0,343.0,7.0,88.4537400355608,99.04984850363172,61.52492425181586,3.0
71637.0,336.0,43.0,54.02764446141261,49.67556160184905,40.79960288645787,3.990455521383337
41139.0,344.0,17.0,66.32168627230759,86.43812760145434,55.21906380072717,3.0
58634.0,315.0,17.0,62.99707620899031,84.37069749535424,52.65731069922325,2.6179904878865337
46241.0,317.0,38.0,35.912081026770906,46.03061078007463,39.72199014822906,4.176671189547936
83013.0,302.0,15.0,60.62509320797294,82.86211736651717,52.89677451745879,2.8664289585500504
56953.0,343.0,12.0,88.4537400355608,99.04984850363172,61.52492425181586,3.0
15078.0,307.0,30.0,42.15104806561249,48.76787907063349,36.57690708074836,3.0482418863579044
25865.0,320.0,45.0,10.408647690697304,18.65049644641345,17.468838414979363,2.0358975479431596
14904.0,301.0,36.0,15.864552816517277,26.695424911673225,18.139505624257552,1.197948292105235
70947.0,313.0,13.0,69.95538112891862,88.63933352730557,54.98329631768267,2.6659073885074713
19463.0,342.0,43.0,5.4341137559026365,10.277635665563466,6.4379152747326325,0.32477436048772496
72663.0,320.0,45.0,10.408647690697304,18.65049644641345,18.582062150983752,2.314203481944257
29261.0,344.0,18.0,66.32168627230759,86.43812760145434,55.21906380072717,3.0
21398.0,331.0,43.0,36.25118351852869,46.21940090717646,33.20732969506453,2.5244073103690763
17725.0,347.0,9.0,48.68838737183302,74.77706454977381,46.31047796823512,2.230486423337053
31387.0,313.0,15.0,69.95538112891862,88.63933352730557,56.31966676365278,3.0
61905.0,312.0,11.0,11.636342266143917,39.11208329337849,25.521191075222028,1.491287357133196
31723.0,313.0,10.0,69.95538112891862,88.63933352730557,56.31966676365278,3.0
29767.0,331.0,40.0,36.25118351852869,46.21940090717646,42.398955376988894,4.822313730850167
31460.0,344.0,22.0,66.32168627230759,44.67205114456732,34.613524601375374,3.0693747572729295
15533.0,307.0,25.0,42.15104806561249,48.76787907063349,37.27107522618069,3.221783922715987
75698.0,320.0,35.0,10.408647690697304,18.65049644641345,14.475907812926003,1.2876648974298195
13111.0,341.0,13.0,50.60321966785639,76.13594004991879,48.88936746312122,2.7053493595404565
77541.0,341.0,12.0,50.60321966785639,76.13594004991879,50.06797002495939,3.0
19694.0,314.0,35.0,89.67271066293281,18.52152057310434,15.898835744020026,1.6595188643669638
62632.0,341.0,7.0,50.60321966785639,76.13594004991879,49.057660537823566,2.747422628216044
81661.0,331.0,39.0,36.25118351852869,46.21940090717646,36.48290376090516,3.343300826829232
